"url","Name","ID"
"http://purl.obolibrary.org/obo/OAE_0000914","emotional disorder AE","10014551"
"http://purl.obolibrary.org/obo/OAE_0000915","endocarditis AE","10014665"
"http://purl.obolibrary.org/obo/OAE_0000916","enteritis AE","10014866"
"http://purl.obolibrary.org/obo/OAE_0000917","enterocolitis AE","10014893"
"http://purl.obolibrary.org/obo/OAE_0000918","enterocolitis infectious AE","10058838"
"http://purl.obolibrary.org/obo/OAE_0000919","eosinophil count increased AE","10014945"
"http://purl.obolibrary.org/obo/OAE_0000920","eosinophilia AE","10014950"
"http://purl.obolibrary.org/obo/OAE_0000921","erectile dysfunction AE","10061461"
"http://purl.obolibrary.org/obo/OAE_0000922","erysipelas AE","10015145"
"http://purl.obolibrary.org/obo/OAE_0000923","erythrodermic psoriasis AE","10015278"
"http://purl.obolibrary.org/obo/OAE_0000924","escherichia infection AE","10061126"
"http://purl.obolibrary.org/obo/OAE_0000925","escherichia test positive AE","10070090"
"http://purl.obolibrary.org/obo/OAE_0000926","escherichia urinary tract infection AE","10052238"
"http://purl.obolibrary.org/obo/OAE_0000927","excessive granulation tissue AE","10063560"
"http://purl.obolibrary.org/obo/OAE_0000928","exfoliative rash AE","10064579"
"http://purl.obolibrary.org/obo/OAE_0000929","exomphalos AE","10015677"
"http://purl.obolibrary.org/obo/OAE_0000930","exposure to contaminated device AE","10068515"
"http://purl.obolibrary.org/obo/OAE_0000931","exposure to toxic agent AE","10053487"
"http://purl.obolibrary.org/obo/OAE_0000932","extradural abscess AE","10061846"
"http://purl.obolibrary.org/obo/OAE_0000933","extraocular muscle paresis AE","10015829"
"http://purl.obolibrary.org/obo/OAE_0000934","coagulopathy AE@en","10009802"
"http://purl.obolibrary.org/obo/OAE_0000935","eye hemorrhage AE","10015926"
"http://purl.obolibrary.org/obo/OAE_0000936","eye swelling AE","10015967"
"http://purl.obolibrary.org/obo/OAE_0000937","eyelid edema AE","10015993"
"http://purl.obolibrary.org/obo/OAE_0000938","failure to thrive AE","10016165"
"http://purl.obolibrary.org/obo/OAE_0000939","fall AE","10016173"
"http://purl.obolibrary.org/obo/OAE_0000940","fear of needles AE","10068298"
"http://purl.obolibrary.org/obo/OAE_0000941","febrile bone marrow aplasia AE","10053213"
"http://purl.obolibrary.org/obo/OAE_0000942","febrile infection AE","10051998"
"http://purl.obolibrary.org/obo/OAE_0000943","febrile neutropenia AE","10016288"
"http://purl.obolibrary.org/obo/OAE_0000944","feeding tube complication AE","10056661"
"http://purl.obolibrary.org/obo/OAE_0000945","feeling abnormal AE","10016322"
"http://purl.obolibrary.org/obo/OAE_0000946","feeling hot AE","10016334"
"http://purl.obolibrary.org/obo/OAE_0000947","hypoesthesia oral AE","10057371"
"http://purl.obolibrary.org/obo/OAE_0000948","fistula discharge AE","10067143"
"http://purl.obolibrary.org/obo/OAE_0000949","fluid intake reduced AE","10056291"
"http://purl.obolibrary.org/obo/OAE_0000950","fluid overload AE","10016803"
"http://purl.obolibrary.org/obo/OAE_0000951","focal nodular hyperplasia AE","10052285"
"http://purl.obolibrary.org/obo/OAE_0000952","fetal heart rate deceleration AE","10058322"
"http://purl.obolibrary.org/obo/OAE_0000953","folliculitis AE","10016936"
"http://purl.obolibrary.org/obo/OAE_0000954","forced expiratory volume decreased AE","10016987"
"http://purl.obolibrary.org/obo/OAE_0000955","forearm fracture AE","10016997"
"http://purl.obolibrary.org/obo/OAE_0000956","fracture AE","10017076"
"http://purl.obolibrary.org/obo/OAE_0000957","full blood count decreased AE","10017413"
"http://purl.obolibrary.org/obo/OAE_0000958","fungal esophagitis AE","10049656"
"http://purl.obolibrary.org/obo/OAE_0000959","gallbladder enlargement AE","10062693"
"http://purl.obolibrary.org/obo/OAE_0000960","gallbladder perforation AE","10017639"
"http://purl.obolibrary.org/obo/OAE_0000961","gallbladder polyp AE","10049704"
"http://purl.obolibrary.org/obo/OAE_0000962","gallop rhythm present AE","10017648"
"http://purl.obolibrary.org/obo/OAE_0000963","gamma-glutamyltransferase level abnormal AE","10017688"
"http://purl.obolibrary.org/obo/OAE_0000964","gamma-glutamyltransferase level increased AE","10017693"
"http://purl.obolibrary.org/obo/OAE_0000964","gamma-glutamyltransferase level increased AE","10056910"
"http://purl.obolibrary.org/obo/OAE_0000965","gastric cancer AE","10017758"
"http://purl.obolibrary.org/obo/OAE_0000966","gastric neoplasm AE","10061968"
"http://purl.obolibrary.org/obo/OAE_0000967","gastric ulcer AE","10017822"
"http://purl.obolibrary.org/obo/OAE_0000968","gastritis AE","10017853"
"http://purl.obolibrary.org/obo/OAE_0000969","gastritis atrophic AE","10017860"
"http://purl.obolibrary.org/obo/OAE_0000970","gastritis erosive AE","10017865"
"http://purl.obolibrary.org/obo/OAE_0000971","ischemic colitis AE@en","10009896"
"http://purl.obolibrary.org/obo/OAE_0000972","gastroenteritis norovirus AE","10068189"
"http://purl.obolibrary.org/obo/OAE_0000973","gastroenteritis radiation AE","10017912"
"http://purl.obolibrary.org/obo/OAE_0000974","gastroesophageal reflux disease AE","10017885"
"http://purl.obolibrary.org/obo/OAE_0000974","gastroesophageal reflux disease AE","10066874"
"http://purl.obolibrary.org/obo/OAE_0000975","gastrointestinal infection AE","10017964"
"http://purl.obolibrary.org/obo/OAE_0000976","gastrointestinal injury AE","10061172"
"http://purl.obolibrary.org/obo/OAE_0000977","gastrointestinal necrosis AE","10017982"
"http://purl.obolibrary.org/obo/OAE_0000979","gastrointestinal perforation AE","10018001"
"http://purl.obolibrary.org/obo/OAE_0000980","gastrointestinal stromal tumor AE","10051066"
"http://purl.obolibrary.org/obo/OAE_0000981","gastrointestinal toxicity AE","10059024"
"http://purl.obolibrary.org/obo/OAE_0000982","gene mutation identification test positive AE","10063478"
"http://purl.obolibrary.org/obo/OAE_0000983","general physical health deterioration AE","10049438"
"http://purl.obolibrary.org/obo/OAE_0000984","generalized edema AE","10018092"
"http://purl.obolibrary.org/obo/OAE_0000985","genital ulceration AE","10018180"
"http://purl.obolibrary.org/obo/OAE_0000986","gingival abscess AE","10052359"
"http://purl.obolibrary.org/obo/OAE_0000987","gingival swelling AE","10018291"
"http://purl.obolibrary.org/obo/OAE_0000988","glomerular filtration rate decreased AE","10018358"
"http://purl.obolibrary.org/obo/OAE_0000989","glossodynia AE","10018388"
"http://purl.obolibrary.org/obo/OAE_0000990","glycosylated hemoglobin level decreased AE","10018482"
"http://purl.obolibrary.org/obo/OAE_0000992","graft infection AE","10056559"
"http://purl.obolibrary.org/obo/OAE_0000994","gram stain positive AE","10018656"
"http://purl.obolibrary.org/obo/OAE_0000995","grand mal convulsion AE","10018659"
"http://purl.obolibrary.org/obo/OAE_0000996","granulocyte count decreased AE","10018681"
"http://purl.obolibrary.org/obo/OAE_0000998","granulocytopenia AE","10018687"
"http://purl.obolibrary.org/obo/OAE_0000999","guttate psoriasis AE","10018797"
"http://purl.obolibrary.org/obo/OAE_0001001","gynaecomastia AE","10018800"
"http://purl.obolibrary.org/obo/OAE_0001003","hematemesis AE","10018830"
"http://purl.obolibrary.org/obo/OAE_0001004","hematochezia AE","10018836"
"http://purl.obolibrary.org/obo/OAE_0001005","hematocrit decreased AE","10018838"
"http://purl.obolibrary.org/obo/OAE_0001006","hematoma infection AE","10051564"
"http://purl.obolibrary.org/obo/OAE_0001007","hematotoxicity AE","10061188"
"http://purl.obolibrary.org/obo/OAE_0001008","bundle branch block left AE","10006580"
"http://purl.obolibrary.org/obo/OAE_0001009","hemoglobin level abnormal AE","10018879"
"http://purl.obolibrary.org/obo/OAE_0001011","adverse drug effect","10061623"
"http://purl.obolibrary.org/obo/OAE_0001012","hemolytic uremic syndrome AE","10018932"
"http://purl.obolibrary.org/obo/OAE_0001012","hemolytic uremic syndrome AE","10019515"
"http://purl.obolibrary.org/obo/OAE_0001013","hemoptysis AE","10018964"
"http://purl.obolibrary.org/obo/OAE_0001014","hemorrhage intracranial AE","10018985"
"http://purl.obolibrary.org/obo/OAE_0001015","hemorrhagic ovarian cyst AE","10060781"
"http://purl.obolibrary.org/obo/OAE_0001016","haemorrhoid operation","10059624"
"http://purl.obolibrary.org/obo/OAE_0001018","hemorrhoidal hemorrhage AE","10054787"
"http://purl.obolibrary.org/obo/OAE_0001018","hemorrhoidal hemorrhage AE","10060640"
"http://purl.obolibrary.org/obo/OAE_0001019","hemorrhoids AE","10019022"
"http://purl.obolibrary.org/obo/OAE_0001019","hemorrhoids AE","10019611"
"http://purl.obolibrary.org/obo/OAE_0001020","hemothorax AE","10019027"
"http://purl.obolibrary.org/obo/OAE_0001021","hair growth abnormal AE","10019044"
"http://purl.obolibrary.org/obo/OAE_0001023","hemoglobin level decreased AE","10018884"
"http://purl.obolibrary.org/obo/OAE_0001024","hepatic cirrhosis AE","10019641"
"http://purl.obolibrary.org/obo/OAE_0001025","hepatic enzyme increased AE","10060795"
"http://purl.obolibrary.org/obo/OAE_0001026","hepatic failure AE","10019663"
"http://purl.obolibrary.org/obo/OAE_0001027","hepatic infarction AE","10019680"
"http://purl.obolibrary.org/obo/OAE_0001029","hepatic lesion AE","10061998"
"http://purl.obolibrary.org/obo/OAE_0001030","hepatic necrosis AE","10019692"
"http://purl.obolibrary.org/obo/OAE_0001031","hepatic neoplasm AE","10019695"
"http://purl.obolibrary.org/obo/OAE_0001032","acanthosis nigricans AE","10000350"
"http://purl.obolibrary.org/obo/OAE_0001033","hepatitis B AE","10019731"
"http://purl.obolibrary.org/obo/OAE_0001034","hepatitis viral AE","10019799"
"http://purl.obolibrary.org/obo/OAE_0001035","hepatomegaly AE","10019842"
"http://purl.obolibrary.org/obo/OAE_0001036","hepatotoxicity AE","10019851"
"http://purl.obolibrary.org/obo/OAE_0001038","hidradenitis AE","10020040"
"http://purl.obolibrary.org/obo/OAE_0001039","histiocytosis hematophagic AE","10048595"
"http://purl.obolibrary.org/obo/OAE_0001040","histoplasmosis disseminated AE","10020144"
"http://purl.obolibrary.org/obo/OAE_0001041","caesarean section","10006924"
"http://purl.obolibrary.org/obo/OAE_0001042","hydronephrosis AE","10020524"
"http://purl.obolibrary.org/obo/OAE_0001043","hyperbilirubinemia neonatal AE","10020580"
"http://purl.obolibrary.org/obo/OAE_0001044","hypercalcemia AE","10020583"
"http://purl.obolibrary.org/obo/OAE_0001044","hypercalcemia AE","10020587"
"http://purl.obolibrary.org/obo/OAE_0001045","hyperhidrosis AE","10020642"
"http://purl.obolibrary.org/obo/OAE_0001046","hyperkalemia AE","10020646"
"http://purl.obolibrary.org/obo/OAE_0001046","hyperkalemia AE","10020647"
"http://purl.obolibrary.org/obo/OAE_0001049","hyperparathyroidism secondary AE","10020708"
"http://purl.obolibrary.org/obo/OAE_0001050","paraparesis AE@en","10033885"
"http://purl.obolibrary.org/obo/OAE_0001051","hypertensive crisis AE","10020802"
"http://purl.obolibrary.org/obo/OAE_0001052","hypertriglyceridemia AE","10020869"
"http://purl.obolibrary.org/obo/OAE_0001052","hypertriglyceridemia AE","10020870"
"http://purl.obolibrary.org/obo/OAE_0001053","hyperuricemia AE","10020903"
"http://purl.obolibrary.org/obo/OAE_0001053","hyperuricemia AE","10020907"
"http://purl.obolibrary.org/obo/OAE_0001054","hypoalbuminemia AE","10020942"
"http://purl.obolibrary.org/obo/OAE_0001054","hypoalbuminemia AE","10020943"
"http://purl.obolibrary.org/obo/OAE_0001055","hypocalcemia AE","10020947"
"http://purl.obolibrary.org/obo/OAE_0001055","hypocalcemia AE","10020949"
"http://purl.obolibrary.org/obo/OAE_0001056","hypocapnia AE","10020952"
"http://purl.obolibrary.org/obo/OAE_0001057","hypoglycemia AE","10020993"
"http://purl.obolibrary.org/obo/OAE_0001057","hypoglycemia AE","10021005"
"http://purl.obolibrary.org/obo/OAE_0001058","Glascow coma scale abnormal AE@en","10069709"
"http://purl.obolibrary.org/obo/OAE_0001059","hypomagnesemia AE","10021027"
"http://purl.obolibrary.org/obo/OAE_0001059","hypomagnesemia AE","10021028"
"http://purl.obolibrary.org/obo/OAE_0001061","hypophagia AE","10063743"
"http://purl.obolibrary.org/obo/OAE_0001062","hypophosphatemia AE","10021058"
"http://purl.obolibrary.org/obo/OAE_0001062","hypophosphatemia AE","10021059"
"http://purl.obolibrary.org/obo/OAE_0001063","hypothyroidism AE","10021114"
"http://purl.obolibrary.org/obo/OAE_0001064","hypovolemia AE","10021137"
"http://purl.obolibrary.org/obo/OAE_0001066","hypovolemic shock AE","10021138"
"http://purl.obolibrary.org/obo/OAE_0001067","ileal perforation AE","10021305"
"http://purl.obolibrary.org/obo/OAE_0001068","ileus AE","10021328"
"http://purl.obolibrary.org/obo/OAE_0001069","ileus paralytic AE","10021333"
"http://purl.obolibrary.org/obo/OAE_0001070","cardiomegaly AE","10007632"
"http://purl.obolibrary.org/obo/OAE_0001071","immunosuppressant drug level decreased AE","10062014"
"http://purl.obolibrary.org/obo/OAE_0001072","immunosuppression AE","10062016"
"http://purl.obolibrary.org/obo/OAE_0001073","impaired healing AE","10021519"
"http://purl.obolibrary.org/obo/OAE_0001074","implant site pain AE","10063782"
"http://purl.obolibrary.org/obo/OAE_0001076","increased viscosity of bronchial secretion AE","10054761"
"http://purl.obolibrary.org/obo/OAE_0001077","infection parasitic AE","10021857"
"http://purl.obolibrary.org/obo/OAE_0001078","infection susceptibility increased AE","10021866"
"http://purl.obolibrary.org/obo/OAE_0001079","infective pulmonary exacerbation of cystic fibrosis AE","10070608"
"http://purl.obolibrary.org/obo/OAE_0001081","infusion related reaction AE","10051792"
"http://purl.obolibrary.org/obo/OAE_0001081","infusion related reaction AE","10053483"
"http://purl.obolibrary.org/obo/OAE_0001082","infusion site extravasation AE","10064774"
"http://purl.obolibrary.org/obo/OAE_0001083","infusion site infection AE","10054997"
"http://purl.obolibrary.org/obo/OAE_0001084","infusion site rash AE","10059830"
"http://purl.obolibrary.org/obo/OAE_0001085","infusion site reaction AE","10054996"
"http://purl.obolibrary.org/obo/OAE_0001086","ingrowing nail AE","10022013"
"http://purl.obolibrary.org/obo/OAE_0001087","injection-site macule AE","10067255"
"http://purl.obolibrary.org/obo/OAE_0001088","injection-site phlebitis AE","10022090"
"http://purl.obolibrary.org/obo/OAE_0001089","cataract operation","10063797"
"http://purl.obolibrary.org/obo/OAE_0001090","injection-site scab AE","10066210"
"http://purl.obolibrary.org/obo/OAE_0001091","instillation site pain AE","10022459"
"http://purl.obolibrary.org/obo/OAE_0001092","intention tremor AE","10022520"
"http://purl.obolibrary.org/obo/OAE_0001093","intentional drug misuse AE","10065679"
"http://purl.obolibrary.org/obo/OAE_0001094","intentional overdose AE","10022523"
"http://purl.obolibrary.org/obo/OAE_0001095","interstitial lung disease AE","10022611"
"http://purl.obolibrary.org/obo/OAE_0001096","intervertebral disc protrusion AE","10050296"
"http://purl.obolibrary.org/obo/OAE_0001097","intestinal ischemia AE","10022680"
"http://purl.obolibrary.org/obo/OAE_0001098","intestinal obstruction AE","10022687"
"http://purl.obolibrary.org/obo/OAE_0001099","intestinal perforation AE","10022694"
"http://purl.obolibrary.org/obo/OAE_0001100","intracardiac thrombus AE","10048620"
"http://purl.obolibrary.org/obo/OAE_0001101","intracranial pressure increased AE","10022773"
"http://purl.obolibrary.org/obo/OAE_0001102","intraocular pressure test result abnormal AE","10060951"
"http://purl.obolibrary.org/obo/OAE_0001103","intussusception AE","10022863"
"http://purl.obolibrary.org/obo/OAE_0001104","iron deficiency anemia AE","10022972"
"http://purl.obolibrary.org/obo/OAE_0001105","irritability AE","10022998"
"http://purl.obolibrary.org/obo/OAE_0001106","jaundice cholestatic AE","10023129"
"http://purl.obolibrary.org/obo/OAE_0001107","jaw disorder AE","10061257"
"http://purl.obolibrary.org/obo/OAE_0001108","jaw fracture AE","10023149"
"http://purl.obolibrary.org/obo/OAE_0001109","jugular vein thrombosis AE","10023237"
"http://purl.obolibrary.org/obo/OAE_0001110","klebsiella infection AE","10061259"
"http://purl.obolibrary.org/obo/OAE_0001111","knee deformity AE","10062061"
"http://purl.obolibrary.org/obo/OAE_0001112","lack of spontaneous speech AE","10023615"
"http://purl.obolibrary.org/obo/OAE_0001113","large for dates baby AE","10023789"
"http://purl.obolibrary.org/obo/OAE_0001114","large granular lymphocytosis AE","10023791"
"http://purl.obolibrary.org/obo/OAE_0001115","large intestinal ulcer AE","10023799"
"http://purl.obolibrary.org/obo/OAE_0001116","large intestine perforation AE","10023804"
"http://purl.obolibrary.org/obo/OAE_0001117","le cells present AE","10024062"
"http://purl.obolibrary.org/obo/OAE_0001118","left atrial dilatation AE","10067286"
"http://purl.obolibrary.org/obo/OAE_0001119","left ventricular dysfunction AE","10049694"
"http://purl.obolibrary.org/obo/OAE_0001120","left ventricular failure AE","10024119"
"http://purl.obolibrary.org/obo/OAE_0001121","left ventricular hypertrophy AE","10049773"
"http://purl.obolibrary.org/obo/OAE_0001122","leukemia recurrent AE","10062489"
"http://purl.obolibrary.org/obo/OAE_0001123","leukemic infiltration brain AE","10064987"
"http://purl.obolibrary.org/obo/OAE_0001124","leukemoid reaction AE","10024328"
"http://purl.obolibrary.org/obo/OAE_0001126","leukocytoclastic vasculitis AE","10024377"
"http://purl.obolibrary.org/obo/OAE_0001127","leukocyturia AE","10050791"
"http://purl.obolibrary.org/obo/OAE_0001128","leukoencephalopathy AE","10024382"
"http://purl.obolibrary.org/obo/OAE_0001129","leukopenia AE","10024384"
"http://purl.obolibrary.org/obo/OAE_0001130","libido disorder AE","10061221"
"http://purl.obolibrary.org/obo/OAE_0001131","lichen planus AE","10024429"
"http://purl.obolibrary.org/obo/OAE_0001132","lip erosion AE","10051992"
"http://purl.obolibrary.org/obo/OAE_0001133","lipase increased AE","10024574"
"http://purl.obolibrary.org/obo/OAE_0001134","central venous catheterisation","10053377"
"http://purl.obolibrary.org/obo/OAE_0001135","liver AE","10024670"
"http://purl.obolibrary.org/obo/OAE_0001136","local swelling AE","10024770"
"http://purl.obolibrary.org/obo/OAE_0001137","localized infection AE","10024774"
"http://purl.obolibrary.org/obo/OAE_0001138","localised intraabdominal fluid collection AE","10066768"
"http://purl.obolibrary.org/obo/OAE_0001139","localized edema AE","10048961"
"http://purl.obolibrary.org/obo/OAE_0001139","localized edema AE","10062466"
"http://purl.obolibrary.org/obo/OAE_0001140","loss of proprioception AE","10057332"
"http://purl.obolibrary.org/obo/OAE_0001141","lower gastrointestinal hemorrhage AE","10050953"
"http://purl.obolibrary.org/obo/OAE_0001142","lower respiratory tract infection AE","10024968"
"http://purl.obolibrary.org/obo/OAE_0001143","lung consolidation AE","10025080"
"http://purl.obolibrary.org/obo/OAE_0001144","lung infection AE","10061229"
"http://purl.obolibrary.org/obo/OAE_0001145","lung infiltration AE","10025102"
"http://purl.obolibrary.org/obo/OAE_0001146","lung neoplasm AE","10062042"
"http://purl.obolibrary.org/obo/OAE_0001147","lymphadenopathy AE","10025197"
"http://purl.obolibrary.org/obo/OAE_0001148","lymphangiosis carcinomatosa AE","10053132"
"http://purl.obolibrary.org/obo/OAE_0001149","lymphocyte count decreased AE","10025256"
"http://purl.obolibrary.org/obo/OAE_0001150","lymphocyte percentage increased AE","10052232"
"http://purl.obolibrary.org/obo/OAE_0001151","lymphocytic infiltration AE","10062049"
"http://purl.obolibrary.org/obo/OAE_0001152","lymphocytosis AE","10025280"
"http://purl.obolibrary.org/obo/OAE_0001153","lymphoedema AE","10025282"
"http://purl.obolibrary.org/obo/OAE_0001154","lymphopenia AE","10025327"
"http://purl.obolibrary.org/obo/OAE_0001155","macular degeneration AE","10025409"
"http://purl.obolibrary.org/obo/OAE_0001156","male orgasmic disorder AE","10025513"
"http://purl.obolibrary.org/obo/OAE_0001157","malignant neoplasm progression AE","10061309"
"http://purl.obolibrary.org/obo/OAE_0001158","malignant pleural effusion AE","10026673"
"http://purl.obolibrary.org/obo/OAE_0001159","colectomy","10061778"
"http://purl.obolibrary.org/obo/OAE_0001160","mammoplasty","10068647"
"http://purl.obolibrary.org/obo/OAE_0001161","coronary artery disorder AE","10011078"
"http://purl.obolibrary.org/obo/OAE_0001161","coronary artery disorder AE","10011082"
"http://purl.obolibrary.org/obo/OAE_0001162","marrow hyperplasia AE","10026851"
"http://purl.obolibrary.org/obo/OAE_0001163","maternal drugs affecting fetus AE","10026923"
"http://purl.obolibrary.org/obo/OAE_0001164","mediastinal disorder AE","10061280"
"http://purl.obolibrary.org/obo/OAE_0001165","megacolon AE","10027110"
"http://purl.obolibrary.org/obo/OAE_0001166","melena AE","10027141"
"http://purl.obolibrary.org/obo/OAE_0001167","memory impairment AE","10027175"
"http://purl.obolibrary.org/obo/OAE_0001168","meningitis aseptic AE","10027201"
"http://purl.obolibrary.org/obo/OAE_0001169","menometrorrhagia AE","10027295"
"http://purl.obolibrary.org/obo/OAE_0001170","menorrhagia AE","10027313"
"http://purl.obolibrary.org/obo/OAE_0001171","mental status changes AE","10048294"
"http://purl.obolibrary.org/obo/OAE_0001172","metabolic disorder AE","10058097"
"http://purl.obolibrary.org/obo/OAE_0001173","dilatation atrial AE","10013002"
"http://purl.obolibrary.org/obo/OAE_0001174","metastasis to abdominal cavity AE","10027450"
"http://purl.obolibrary.org/obo/OAE_0001175","metastasis to bone AE","10027452"
"http://purl.obolibrary.org/obo/OAE_0001176","metastasis to central nervous system AE","10059282"
"http://purl.obolibrary.org/obo/OAE_0001177","metastasis to liver AE","10027457"
"http://purl.obolibrary.org/obo/OAE_0001178","metastasis to lung AE","10027458"
"http://purl.obolibrary.org/obo/OAE_0001179","metastasis to meninges AE","10051696"
"http://purl.obolibrary.org/obo/OAE_0001180","metastasis to peritoneum AE","10051676"
"http://purl.obolibrary.org/obo/OAE_0001181","metastasis to pleura AE","10027463"
"http://purl.obolibrary.org/obo/OAE_0001183","metastasis to spine AE","10027468"
"http://purl.obolibrary.org/obo/OAE_0001184","metastasis AE","10062194"
"http://purl.obolibrary.org/obo/OAE_0001185","metastatic neoplasm AE","10061289"
"http://purl.obolibrary.org/obo/OAE_0001186","metrorrhagia AE","10027514"
"http://purl.obolibrary.org/obo/OAE_0001187","microangiopathic hemolytic anemia AE","10027527"
"http://purl.obolibrary.org/obo/OAE_0001188","mitral valve incompetence AE","10027727"
"http://purl.obolibrary.org/obo/OAE_0001189","mouth hemorrhage AE","10028024"
"http://purl.obolibrary.org/obo/OAE_0001190","mouth ulceration AE","10028034"
"http://purl.obolibrary.org/obo/OAE_0001191","multiple sclerosis relapse AE","10048393"
"http://purl.obolibrary.org/obo/OAE_0001192","muscle cramp AE","10028294"
"http://purl.obolibrary.org/obo/OAE_0001193","muscle enzyme level increased AE","10057945"
"http://purl.obolibrary.org/obo/OAE_0001194","muscular dystrophy AE","10028356"
"http://purl.obolibrary.org/obo/OAE_0001195","musculoskeletal chest pain AE","10050819"
"http://purl.obolibrary.org/obo/OAE_0001196","mycoplasma infection AE","10061300"
"http://purl.obolibrary.org/obo/OAE_0001198","myelodysplastic syndrome AE","10028533"
"http://purl.obolibrary.org/obo/OAE_0001199","myelofibrosis AE","10028537"
"http://purl.obolibrary.org/obo/OAE_0001200","myocardial ischemia AE","10028600"
"http://purl.obolibrary.org/obo/OAE_0001201","myocarditis AE","10028606"
"http://purl.obolibrary.org/obo/OAE_0001202","nail disorder AE","10028694"
"http://purl.obolibrary.org/obo/OAE_0001203","nail infection AE","10061304"
"http://purl.obolibrary.org/obo/OAE_0001204","necrosis ischemic AE","10028862"
"http://purl.obolibrary.org/obo/OAE_0001205","neoplasm malignant AE","10028997"
"http://purl.obolibrary.org/obo/OAE_0001206","neoplasm progression AE","10061309"
"http://purl.obolibrary.org/obo/OAE_0001207","neoplasm recurrence AE","10061864"
"http://purl.obolibrary.org/obo/OAE_0001208","nephrocalcinosis AE","10029146"
"http://purl.obolibrary.org/obo/OAE_0001209","nephrotic syndrome AE","10029164"
"http://purl.obolibrary.org/obo/OAE_0001210","nerve compression AE","10029174"
"http://purl.obolibrary.org/obo/OAE_0001211","nerve root compression AE","10061866"
"http://purl.obolibrary.org/obo/OAE_0001212","nerve root lesion AE","10029188"
"http://purl.obolibrary.org/obo/OAE_0001213","neurological decompensation AE","10068357"
"http://purl.obolibrary.org/obo/OAE_0001214","neuroma AE","10029308"
"http://purl.obolibrary.org/obo/OAE_0001215","neurotoxicity AE","10029350"
"http://purl.obolibrary.org/obo/OAE_0001215","neurotoxicity AE","10067722"
"http://purl.obolibrary.org/obo/OAE_0001216","neutralizing antibodies positive AE","10064980"
"http://purl.obolibrary.org/obo/OAE_0001217","neutropenia AE","10029354"
"http://purl.obolibrary.org/obo/OAE_0001218","neutropenia neonatal AE","10029358"
"http://purl.obolibrary.org/obo/OAE_0001219","neutropenic colitis AE","10062959"
"http://purl.obolibrary.org/obo/OAE_0001220","neutropenic sepsis AE","10049151"
"http://purl.obolibrary.org/obo/OAE_0001221","neutrophil count abnormal AE","10061313"
"http://purl.obolibrary.org/obo/OAE_0001222","neutrophil count decreased AE","10029366"
"http://purl.obolibrary.org/obo/OAE_0001223","neutrophil percentage increased AE","10052224"
"http://purl.obolibrary.org/obo/OAE_0001224","nodular regenerative hyperplasia AE","10051081"
"http://purl.obolibrary.org/obo/OAE_0001225","non-small cell lung cancer AE","10061873"
"http://purl.obolibrary.org/obo/OAE_0001226","non-small cell lung cancer stage iv AE","10029522"
"http://purl.obolibrary.org/obo/OAE_0001227","normochromic normocytic anemia AE","10029783"
"http://purl.obolibrary.org/obo/OAE_0001228","obesity surgery","10059610"
"http://purl.obolibrary.org/obo/OAE_0001229","obstructive airways disorder AE","10061877"
"http://purl.obolibrary.org/obo/OAE_0001230","occult blood AE","10061878"
"http://purl.obolibrary.org/obo/OAE_0001231","odynophagia AE","10030094"
"http://purl.obolibrary.org/obo/OAE_0001232","esophageal pain AE","10015388"
"http://purl.obolibrary.org/obo/OAE_0001232","esophageal pain AE","10030180"
"http://purl.obolibrary.org/obo/OAE_0001233","esophageal stenosis AE","10015448"
"http://purl.obolibrary.org/obo/OAE_0001233","esophageal stenosis AE","10030194"
"http://purl.obolibrary.org/obo/OAE_0001234","esophagitis AE","10015461"
"http://purl.obolibrary.org/obo/OAE_0001234","esophagitis AE","10030216"
"http://purl.obolibrary.org/obo/OAE_0001235","oligohydramnios AE","10030289"
"http://purl.obolibrary.org/obo/OAE_0001236","onychalgia AE","10064251"
"http://purl.obolibrary.org/obo/OAE_0001237","onychoclasis AE","10048886"
"http://purl.obolibrary.org/obo/OAE_0001238","onycholysis AE","10030337"
"http://purl.obolibrary.org/obo/OAE_0001240","onychomadesis AE","10049274"
"http://purl.obolibrary.org/obo/OAE_0001241","open angle glaucoma AE","10030348"
"http://purl.obolibrary.org/obo/OAE_0001242","opiates positive AE","10063232"
"http://purl.obolibrary.org/obo/OAE_0001243","oral candidiasis AE","10030963"
"http://purl.obolibrary.org/obo/OAE_0001244","oral cavity fistula AE","10065720"
"http://purl.obolibrary.org/obo/OAE_0001245","oral herpes AE","10067152"
"http://purl.obolibrary.org/obo/OAE_0001247","oral mucosa erosion AE","10064594"
"http://purl.obolibrary.org/obo/OAE_0001248","oral mucosal erythema AE","10067418"
"http://purl.obolibrary.org/obo/OAE_0001249","oral pain AE","10031009"
"http://purl.obolibrary.org/obo/OAE_0001250","oral soft tissue disorder AE","10031015"
"http://purl.obolibrary.org/obo/OAE_0001251","oral surgery","10051059"
"http://purl.obolibrary.org/obo/OAE_0001252","orbital edema AE","10031051"
"http://purl.obolibrary.org/obo/OAE_0001253","organizing pneumonia AE","10067472"
"http://purl.obolibrary.org/obo/OAE_0001254","oropharyngeal candidiasis AE","10050346"
"http://purl.obolibrary.org/obo/OAE_0001255","oropharyngeal spasm AE","10031111"
"http://purl.obolibrary.org/obo/OAE_0001256","osteomyelitis AE","10031252"
"http://purl.obolibrary.org/obo/OAE_0001257","osteomyelitis chronic AE","10031256"
